texts,labels
" BOSTON (Reuters) - General Electric Co.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GE.N target=/stocks/quickinfo/fullquote""&gt;GE.N&lt;/A&gt;  third-quarter earnings inched up 1 percent as strength across  many of its financial and industrial businesses outweighed  hurricane-related insurance losses, the company said on Friday.",2
"The president addressed the issue for the first time today, signaling that he saw its potential to hurt him on Nov. 2.",0
AP - It may have seemed odd that interim Iraqi Prime Minister Ayad Allawi felt compelled to spend a few of his precious first minutes at the White House giving reporters a geography lesson.,0
"Nokia has teamed with Pointsec Mobile Technologies AB on encryption technology for smart phones based on the Nokia Series 60 and Series 80 design platforms, which run on the Symbian operating system.",3
Harvard makes its first appearance in this season's Sports Network Division 1-AA football poll at No. 22 following an impressive 41-14 victory over Northeastern Saturday.,1
"AFP - Royal Dutch/Shell announced plans to boost investment in exploration and production, making the replacement of its reserves a top priority as it seeks to restore battered investor confidence.",0
"Bangalore, Oct. 7 (PTI): Australia were all out for 474 in their first innings after lunch on the second day of the first cricket Tests at the M Chinnaswamy stadium here today.",1
Derrek Lee whacked a three-run double against his former team to help the Chicago Cubs defeat the Florida Marlins 5-2 to retain their National League (NL) wildcard lead Saturday.,1
Maurice Clarett #39;s charges against Ohio State are so unsettling that the NCAA may do more than round up the usual suspects this time.,1
"The Scottish scientist who created the world #39;s first cloned sheep says he plans to seek permission to clone human tissue. Ian Wilmut, who works at the Roslin Institute ",3
"November 29, 2004  Seoul said yesterday it would be cautious about levying retaliatory tariffs on US products, after the World Trade Organization on Friday gave Korea and six other economies the green light to enact such tariffs in response to a US ",2
An aerospace research group says trying to fix the famed space telescope using a robot would cost two (b) billion dollars and take at least five years to get things ready.,3
CHICAGO The Chicago Cubs may have a new left fielder at Wrigley Field next year. They #39;ve declined their eleven-and-a-half (m) million-dollar mutual option on the contract of outfielder Moises Alou (MOY #39;-ses ah-LOO #39;).,1
Bernhard Langer will lead a contented team of players on the plane to Detroit today with yet another member of the European Ryder Cup side celebrating a victory on the eve of the match against the Americans.,1
"Sometimes when stocks soar, it has nothing to do with investors #39; genuine interest in the company #39;s prospects. They just buy because the stock is going up.",2
"(Sports Network) - The Florida Marlins continue their pursuit of the National League wild card spot, as they continue a five-game series against the Montreal Expos.",1
"In a burgeoning political and engineering scandal, Boston #39;s gleaming new underground Interstate 93 highway is riddled with hundreds of leaks.",2
"After years of trying to make it easier for peripheral devices to work smoothly with computers, Microsoft is building in some difficulty. The upcoming Longhorn OS should allow companies to keep gizmos like iPod from stealing data.",3
"Boeing does not want a trade war over subsidies, but Europe must stop giving state aid to rival Airbus, which is destroying competition in the aerospace industry, a senior Boeing official said on Friday.",2
"(CBS/AP) The Labor Department said Friday that employers #39; payrolls increased by 96,000 overall in September while the unemployment rate held steady at 5.4 percent.",2
"The United States ambassador to Afghanistan denies allegations he is meddling in the country #39;s first direct presidential election, to be held on October 9. US ambassador to Kabul, Zalmay Khalilzad, says that ",0
Automaker Volkswagen said Monday there is  quot;no room quot; for wage increases this year as it prepares for pay talks with Germany #39;s largest industrial union.,2
On Stephon Marbury: He got into a rhythm and it was a nice zone to be in. His shot looked good and he had good form. He hit big shots and it helped change the game.,1
"HOUSTON - Ball High grad Damon Jones can list a number of reasons why he signed with the Miami Heat during the offseason, but at the top of that list is one word -haq.",1
"Athens -- When Deena Kastor rode the bus to the start of Sunday #39;s women #39;s Olympic marathon race, she was jolted by the reality of the time and the place.",1
" PUTRAJAYA, Malaysia (Reuters) - Malaysian rebel politician  Anwar Ibrahim, freed from jail last week, sought on Monday to  clear the way for his return to active politics when his  lawyers moved to have his criminal record wiped clean.",0
Oil prices inched closer to \$50 a barrel Thursday even as the Bush administration considered tapping the nation #39;s emergency stockpile of crude on behalf of refiners whose supply was disrupted by Hurricane Ivan.,2
London: Sri Lanka spinner Muttiah Muralidharan will be able to bowl his controversial doosra if a recommendation from an ICC expert panel is ratified and accepted.,1
Cracker Barrel has agreed to an \$8.7 million settlement to resolve all lawsuits brought or supported by the NAACP that accused the restaurant chain of segregating blacks in the smoking section and denying them service.,2
The State Secretariat for Economic Affairs (Seco) said Switzerland had agreed to write off SFr264 million (\$227 million) in debts dating back to the 1970s and 1980s.,0
"Bill Gates predicts a future for the entertainment industry in which traditional broadcast television is rendered irrelevant. It #39;s a positive vision, however, because new and ",3
Michael Schumacher wins a record 13th race in a season at the Japanese Grand Prix.,0
&lt;strong&gt;HP World&lt;/strong&gt; Belly bands and three-legged stools,3
"Argentina will play African champion Tunisia at Cologne on June 15 in the opener of the Confederations Cup, which Germany will use to prepare for hosting the 2006 World Cup.",1
Reuters - An agreement reached on Saturday by\congressional negotiators on post-Sept. 11 intelligence reforms\was thrown into doubt by resistance by some Republicans in the\House of Representatives.,0
FONTANA (California): Brazils Helio Castroneves dominated qualifying with a lap at 217.479 miles per hour to put his Dallara/ Toyota on the pole for the Toyota Indy 400 on Sunday.,1
